Week,Day Type,Borough,Route,Direction,Hour,Load Percentage,Trips with APC
09/11/2023,Weekday,Staten Island,SIM10,SB,18,0.5,16
09/11/2023,Weekday,Staten Island,SIM11,NB,4,0.48,4
09/11/2023,Weekday,Staten Island,SIM11,NB,5,0.45,16
09/11/2023,Weekday,Staten Island,SIM11,NB,6,0.53,27
09/11/2023,Weekday,Staten Island,SIM11,NB,7,0.6,17
09/11/2023,Weekday,Staten Island,SIM11,NB,8,0.37,12
09/11/2023,Weekday,Staten Island,SIM11,NB,9,0.34,4
09/11/2023,Weekday,Staten Island,SIM11,SB,6,0.02,1
09/11/2023,Weekday,Staten Island,SIM11,SB,14,0.45,2
09/11/2023,Weekday,Staten Island,SIM11,SB,15,0.33,16
09/11/2023,Weekday,Staten Island,SIM11,SB,16,0.41,10
09/11/2023,Weekday,Staten Island,SIM11,SB,17,0.42,6
09/11/2023,Weekday,Staten Island,SIM11,SB,18,0.24,12
09/11/2023,Weekday,Staten Island,SIM11,SB,19,0.15,3
09/11/2023,Weekday,Staten Island,SIM15,NB,4,0.43,2
09/11/2023,Weekday,Staten Island,SIM15,NB,5,0.48,11
09/11/2023,Weekday,Staten Island,SIM15,NB,6,0.63,24
09/11/2023,Weekday,Staten Island,SIM15,NB,7,0.47,28
09/11/2023,Weekday,Staten Island,SIM15,NB,8,0.39,9
09/11/2023,Weekday,Staten Island,SIM15,NB,9,0.24,4
09/11/2023,Weekday,Staten Island,SIM15,SB,14,0.8,1
09/11/2023,Weekday,Staten Island,SIM15,SB,15,0.48,7
09/11/2023,Weekday,Staten Island,SIM15,SB,16,0.43,13
09/11/2023,Weekday,Staten Island,SIM15,SB,17,0.6,6
09/11/2023,Weekday,Staten Island,SIM15,SB,18,0.33,8
09/11/2023,Weekday,Staten Island,SIM15,SB,19,0.2,7
09/11/2023,Weekday,Staten Island,SIM1C,NB,0,0.05,3
09/11/2023,Weekday,Staten Island,SIM1C,NB,1,0.08,5
09/11/2023,Weekday,Staten Island,SIM1C,NB,2,0.21,7
09/11/2023,Weekday,Staten Island,SIM1C,NB,3,0.46,11
09/11/2023,Weekday,Staten Island,SIM1C,NB,4,0.56,18
09/11/2023,Weekday,Staten Island,SIM1C,NB,7,0.22,1
09/11/2023,Weekday,Staten Island,SIM1C,NB,8,0.45,13
09/11/2023,Weekday,Staten Island,SIM1C,NB,9,0.52,20
09/11/2023,Weekday,Staten Island,SIM1C,NB,10,0.56,12
09/11/2023,Weekday,Staten Island,SIM1C,NB,11,0.53,11
09/11/2023,Weekday,Staten Island,SIM1C,NB,12,0.64,12
09/11/2023,Weekday,Staten Island,SIM1C,NB,13,0.6,10
09/11/2023,Weekday,Staten Island,SIM1C,NB,14,0.73,14
09/11/2023,Weekday,Staten Island,SIM1C,NB,15,0.53,11
09/11/2023,Weekday,Staten Island,SIM1C,NB,16,0.44,10
09/11/2023,Weekday,Staten Island,SIM1C,NB,17,0.35,1
09/11/2023,Weekday,Staten Island,SIM1C,NB,18,0.52,3
09/11/2023,Weekday,Staten Island,SIM1C,NB,19,0.45,7
09/11/2023,Weekday,Staten Island,SIM1C,NB,20,0.7,5
09/11/2023,Weekday,Staten Island,SIM1C,NB,21,0.46,2
09/11/2023,Weekday,Staten Island,SIM1C,NB,22,0.36,8
09/11/2023,Weekday,Staten Island,SIM1C,NB,23,0.31,1
09/11/2023,Weekday,Staten Island,SIM1C,SB,0,0.63,22
09/11/2023,Weekday,Staten Island,SIM1C,SB,1,0.2,10
09/11/2023,Weekday,Staten Island,SIM1C,SB,2,0.17,7
09/11/2023,Weekday,Staten Island,SIM1C,SB,3,0.18,5
09/11/2023,Weekday,Staten Island,SIM1C,SB,4,0.21,5
09/11/2023,Weekday,Staten Island,SIM1C,SB,5,0.39,5
09/11/2023,Weekday,Staten Island,SIM1C,SB,6,0.96,4
09/11/2023,Weekday,Staten Island,SIM1C,SB,7,0.77,6
09/11/2023,Weekday,Staten Island,SIM1C,SB,8,0.41,10
09/11/2023,Weekday,Staten Island,SIM1C,SB,9,0.42,8
09/11/2023,Weekday,Staten Island,SIM1C,SB,10,0.38,12
09/11/2023,Weekday,Staten Island,SIM1C,SB,11,0.62,14
09/11/2023,Weekday,Staten Island,SIM1C,SB,12,0.6,13
09/11/2023,Weekday,Staten Island,SIM1C,SB,13,0.66,23
09/11/2023,Weekday,Staten Island,SIM1C,SB,14,0.71,6
09/11/2023,Weekday,Staten Island,SIM1C,SB,15,0.25,1
09/11/2023,Weekday,Staten Island,SIM1C,SB,16,0.58,1
09/11/2023,Weekday,Staten Island,SIM1C,SB,18,0.82,6
09/11/2023,Weekday,Staten Island,SIM1C,SB,19,0.65,24
09/11/2023,Weekday,Staten Island,SIM1C,SB,20,0.6,28
09/11/2023,Weekday,Staten Island,SIM1C,SB,21,0.62,22
09/11/2023,Weekday,Staten Island,SIM1C,SB,22,0.55,22
09/11/2023,Weekday,Staten Island,SIM1C,SB,23,0.43,13
09/11/2023,Weekday,Staten Island,SIM2,NB,4,0.35,9
09/11/2023,Weekday,Staten Island,SIM2,NB,5,0.64,15
09/11/2023,Weekday,Staten Island,SIM2,NB,6,0.61,17
09/11/2023,Weekday,Staten Island,SIM2,NB,7,0.43,28
09/11/2023,Weekday,Staten Island,SIM2,NB,8,0.33,12
09/11/2023,Weekday,Staten Island,SIM2,NB,9,0.3,3
09/11/2023,Weekday,Staten Island,SIM2,SB,14,0.5,9
09/11/2023,Weekday,Staten Island,SIM2,SB,15,0.55,11
09/11/2023,Weekday,Staten Island,SIM2,SB,16,0.58,11
09/11/2023,Weekday,Staten Island,SIM2,SB,17,0.59,14
09/11/2023,Weekday,Staten Island,SIM2,SB,18,0.33,13
09/11/2023,Weekday,Staten Island,SIM2,SB,19,0.18,11
09/11/2023,Weekday,Staten Island,SIM2,SB,20,0.23,4
09/11/2023,Weekday,Staten Island,SIM22,NB,4,0.38,2
09/11/2023,Weekday,Staten Island,SIM22,NB,5,0.59,12
09/11/2023,Weekday,Staten Island,SIM22,NB,6,0.62,21
09/11/2023,Weekday,Staten Island,SIM22,NB,7,0.54,23
09/11/2023,Weekday,Staten Island,SIM22,NB,8,0.46,7
09/11/2023,Weekday,Staten Island,SIM22,NB,9,0.52,3
09/11/2023,Weekday,Staten Island,SIM22,SB,15,0.41,12
09/11/2023,Weekday,Staten Island,SIM22,SB,16,0.56,12
09/11/2023,Weekday,Staten Island,SIM22,SB,17,0.58,15
09/11/2023,Weekday,Staten Island,SIM22,SB,18,0.37,9
09/11/2023,Weekday,Staten Island,SIM22,SB,19,0.15,5
09/11/2023,Weekday,Staten Island,SIM23,NB,4,0.4,4
09/11/2023,Weekday,Staten Island,SIM23,NB,5,0.42,1
09/11/2023,Weekday,Staten Island,SIM23,NB,6,0.72,8
09/11/2023,Weekday,Staten Island,SIM23,NB,7,0.59,8
09/11/2023,Weekday,Staten Island,SIM23,NB,8,0.55,4
09/11/2023,Weekday,Staten Island,SIM23,SB,15,0.63,4
09/11/2023,Weekday,Staten Island,SIM23,SB,16,0.52,6
09/11/2023,Weekday,Staten Island,SIM23,SB,17,0.5,4
09/11/2023,Weekday,Staten Island,SIM23,SB,18,0.32,3
09/11/2023,Weekday,Staten Island,SIM24,NB,4,0.35,2
09/11/2023,Weekday,Staten Island,SIM24,NB,5,0.56,5
09/11/2023,Weekday,Staten Island,SIM24,NB,6,0.71,7
09/11/2023,Weekday,Staten Island,SIM24,NB,7,0.68,10
09/11/2023,Weekday,Staten Island,SIM24,NB,8,0.34,3
09/11/2023,Weekday,Staten Island,SIM24,SB,15,0.24,3
09/11/2023,Weekday,Staten Island,SIM24,SB,16,0.52,8
09/11/2023,Weekday,Staten Island,SIM24,SB,17,0.51,7
09/11/2023,Weekday,Staten Island,SIM24,SB,18,0.21,4
09/11/2023,Weekday,Staten Island,SIM25,NB,4,0.41,6
09/11/2023,Weekday,Staten Island,SIM25,NB,5,0.52,16
09/11/2023,Weekday,Staten Island,SIM25,NB,6,0.59,22
09/11/2023,Weekday,Staten Island,SIM25,NB,7,0.5,21
09/11/2023,Weekday,Staten Island,SIM25,NB,8,0.34,9
09/11/2023,Weekday,Staten Island,SIM25,NB,9,0.34,4
09/11/2023,Weekday,Staten Island,SIM25,SB,15,0.45,11
09/11/2023,Weekday,Staten Island,SIM25,SB,16,0.48,13
09/11/2023,Weekday,Staten Island,SIM25,SB,17,0.44,11
09/11/2023,Weekday,Staten Island,SIM25,SB,18,0.33,16
09/11/2023,Weekday,Staten Island,SIM25,SB,19,0.25,9
09/11/2023,Weekday,Staten Island,SIM25,SB,20,0.14,3
09/11/2023,Weekday,Staten Island,SIM26,NB,4,0.45,8
09/11/2023,Weekday,Staten Island,SIM26,NB,5,0.49,18
09/11/2023,Weekday,Staten Island,SIM26,NB,6,0.48,22
09/11/2023,Weekday,Staten Island,SIM26,NB,7,0.55,15
09/11/2023,Weekday,Staten Island,SIM26,NB,8,0.36,10
09/11/2023,Weekday,Staten Island,SIM26,NB,9,0.29,1
09/11/2023,Weekday,Staten Island,SIM26,SB,7,0.02,1
09/11/2023,Weekday,Staten Island,SIM26,SB,14,0.57,11
09/11/2023,Weekday,Staten Island,SIM26,SB,15,0.46,12
09/11/2023,Weekday,Staten Island,SIM26,SB,16,0.56,12
09/11/2023,Weekday,Staten Island,SIM26,SB,17,0.52,14
09/11/2023,Weekday,Staten Island,SIM26,SB,18,0.32,12
09/11/2023,Weekday,Staten Island,SIM26,SB,19,0.28,9
09/11/2023,Weekday,Staten Island,SIM26,SB,20,0.23,5
09/11/2023,Weekday,Staten Island,SIM3,NB,4,0.71,4
09/11/2023,Weekday,Staten Island,SIM3,NB,5,0.55,12
09/11/2023,Weekday,Staten Island,SIM3,NB,6,0.5,23
09/11/2023,Weekday,Staten Island,SIM3,NB,7,0.48,17
09/11/2023,Weekday,Staten Island,SIM3,NB,8,0.28,13
09/11/2023,Weekday,Staten Island,SIM3,NB,9,0.23,4
09/11/2023,Weekday,Staten Island,SIM3,SB,14,0.36,3
09/11/2023,Weekday,Staten Island,SIM3,SB,15,0.5,11
09/11/2023,Weekday,Staten Island,SIM3,SB,16,0.47,14
09/11/2023,Weekday,Staten Island,SIM3,SB,17,0.42,17
09/11/2023,Weekday,Staten Island,SIM3,SB,18,0.37,7
09/11/2023,Weekday,Staten Island,SIM3,SB,20,1,1
09/11/2023,Weekday,Staten Island,SIM30,NB,5,0.5,15
09/11/2023,Weekday,Staten Island,SIM30,NB,6,0.61,23
09/11/2023,Weekday,Staten Island,SIM30,NB,7,0.43,15
09/11/2023,Weekday,Staten Island,SIM30,NB,8,0.4,5
09/11/2023,Weekday,Staten Island,SIM30,SB,15,0.72,3
09/11/2023,Weekday,Staten Island,SIM30,SB,16,0.44,15
09/11/2023,Weekday,Staten Island,SIM30,SB,17,0.44,21
09/11/2023,Weekday,Staten Island,SIM30,SB,18,0.34,11
09/11/2023,Weekday,Staten Island,SIM30,SB,19,0.31,3
09/11/2023,Weekday,Staten Island,SIM31,NB,5,0.44,22
09/11/2023,Weekday,Staten Island,SIM31,NB,6,0.62,19
09/11/2023,Weekday,Staten Island,SIM31,NB,7,0.39,18
09/11/2023,Weekday,Staten Island,SIM31,NB,8,0.26,6
09/11/2023,Weekday,Staten Island,SIM31,SB,15,0.38,5
09/11/2023,Weekday,Staten Island,SIM31,SB,16,0.52,13
09/11/2023,Weekday,Staten Island,SIM31,SB,17,0.48,16
09/11/2023,Weekday,Staten Island,SIM31,SB,18,0.39,11
09/11/2023,Weekday,Staten Island,SIM31,SB,19,0.38,4
09/11/2023,Weekday,Staten Island,SIM32,NB,6,0.4,20
09/11/2023,Weekday,Staten Island,SIM32,NB,7,0.43,15
09/11/2023,Weekday,Staten Island,SIM32,NB,8,0.26,12
09/11/2023,Weekday,Staten Island,SIM32,SB,15,0.44,3
09/11/2023,Weekday,Staten Island,SIM32,SB,16,0.39,14
09/11/2023,Weekday,Staten Island,SIM32,SB,17,0.5,16
09/11/2023,Weekday,Staten Island,SIM32,SB,18,0.29,13
09/11/2023,Weekday,Staten Island,SIM32,SB,19,0.09,8
09/11/2023,Weekday,Staten Island,SIM33,NB,4,0.35,5
09/11/2023,Weekday,Staten Island,SIM33,NB,5,0.44,10
09/11/2023,Weekday,Staten Island,SIM33,NB,6,0.49,19
09/11/2023,Weekday,Staten Island,SIM33,NB,7,0.32,20
09/11/2023,Weekday,Staten Island,SIM33,NB,8,0.25,15
09/11/2023,Weekday,Staten Island,SIM33,NB,13,0.62,1
09/11/2023,Weekday,Staten Island,SIM33,SB,14,0.37,4
09/11/2023,Weekday,Staten Island,SIM33,SB,15,0.27,17
09/11/2023,Weekday,Staten Island,SIM33,SB,16,0.4,15
09/11/2023,Weekday,Staten Island,SIM33,SB,17,0.3,13
09/11/2023,Weekday,Staten Island,SIM33,SB,18,0.19,11
09/11/2023,Weekday,Staten Island,SIM33,SB,19,0.22,5
09/11/2023,Weekday,Staten Island,SIM33C,NB,9,0.41,8
09/11/2023,Weekday,Staten Island,SIM33C,NB,10,0.43,9
09/11/2023,Weekday,Staten Island,SIM33C,NB,11,0.45,8
09/11/2023,Weekday,Staten Island,SIM33C,NB,12,0.41,9
09/11/2023,Weekday,Staten Island,SIM33C,NB,13,0.46,7
09/11/2023,Weekday,Staten Island,SIM33C,NB,14,0.59,8
09/11/2023,Weekday,Staten Island,SIM33C,NB,15,0.44,6
09/11/2023,Weekday,Staten Island,SIM33C,NB,16,0.32,4
09/11/2023,Weekday,Staten Island,SIM33C,NB,17,0.35,9
09/11/2023,Weekday,Staten Island,SIM33C,NB,18,0.11,5
09/11/2023,Weekday,Staten Island,SIM33C,NB,19,0.23,3
09/11/2023,Weekday,Staten Island,SIM33C,NB,20,0.36,5
09/11/2023,Weekday,Staten Island,SIM33C,NB,21,0.08,3
09/11/2023,Weekday,Staten Island,SIM33C,NB,22,0.25,2
09/11/2023,Weekday,Staten Island,SIM33C,SB,0,0.32,3
09/11/2023,Weekday,Staten Island,SIM33C,SB,1,0.23,3
09/11/2023,Weekday,Staten Island,SIM33C,SB,7,0.57,5
09/11/2023,Weekday,Staten Island,SIM33C,SB,8,0.43,8
09/11/2023,Weekday,Staten Island,SIM33C,SB,9,0.36,3
09/11/2023,Weekday,Staten Island,SIM33C,SB,10,0.41,6
09/11/2023,Weekday,Staten Island,SIM33C,SB,11,0.37,9
09/11/2023,Weekday,Staten Island,SIM33C,SB,12,0.63,7
09/11/2023,Weekday,Staten Island,SIM33C,SB,13,0.66,9
09/11/2023,Weekday,Staten Island,SIM33C,SB,14,0.54,8
09/11/2023,Weekday,Staten Island,SIM33C,SB,18,0.65,1
09/11/2023,Weekday,Staten Island,SIM33C,SB,19,0.62,13
09/11/2023,Weekday,Staten Island,SIM33C,SB,20,0.5,9
09/11/2023,Weekday,Staten Island,SIM33C,SB,21,0.44,8
09/11/2023,Weekday,Staten Island,SIM33C,SB,22,0.39,7
09/11/2023,Weekday,Staten Island,SIM33C,SB,23,0.53,3
09/11/2023,Weekday,Staten Island,SIM34,NB,4,0.54,3
09/11/2023,Weekday,Staten Island,SIM34,NB,5,0.6,11
09/11/2023,Weekday,Staten Island,SIM34,NB,6,0.62,26
09/11/2023,Weekday,Staten Island,SIM34,NB,7,0.48,26
09/11/2023,Weekday,Staten Island,SIM34,NB,8,0.33,15
09/11/2023,Weekday,Staten Island,SIM34,NB,9,0.3,3
09/11/2023,Weekday,Staten Island,SIM34,SB,13,0.2,1
09/11/2023,Weekday,Staten Island,SIM34,SB,14,0.47,4
09/11/2023,Weekday,Staten Island,SIM34,SB,15,0.67,13
09/11/2023,Weekday,Staten Island,SIM34,SB,16,0.67,12
09/11/2023,Weekday,Staten Island,SIM34,SB,17,0.62,17
09/11/2023,Weekday,Staten Island,SIM34,SB,18,0.41,16
09/11/2023,Weekday,Staten Island,SIM34,SB,19,0.15,1
09/11/2023,Weekday,Staten Island,SIM35,NB,5,0.38,7
09/11/2023,Weekday,Staten Island,SIM35,NB,6,0.36,20
09/11/2023,Weekday,Staten Island,SIM35,NB,7,0.37,19
09/11/2023,Weekday,Staten Island,SIM35,NB,8,0.22,23
09/11/2023,Weekday,Staten Island,SIM35,SB,15,0.4,9
09/11/2023,Weekday,Staten Island,SIM35,SB,16,0.56,8
09/11/2023,Weekday,Staten Island,SIM35,SB,17,0.54,12
09/11/2023,Weekday,Staten Island,SIM35,SB,18,0.38,7
09/11/2023,Weekday,Staten Island,SIM35,SB,19,0.15,4
09/11/2023,Weekday,Staten Island,SIM3C,NB,9,0.48,3
09/11/2023,Weekday,Staten Island,SIM3C,NB,10,0.38,8
09/11/2023,Weekday,Staten Island,SIM3C,NB,11,0.35,7
09/11/2023,Weekday,Staten Island,SIM3C,NB,12,0.35,6
09/11/2023,Weekday,Staten Island,SIM3C,NB,13,0.38,6
09/11/2023,Weekday,Staten Island,SIM3C,NB,14,0.35,9
09/11/2023,Weekday,Staten Island,SIM3C,NB,15,0.25,6
09/11/2023,Weekday,Staten Island,SIM3C,NB,16,0.23,7
09/11/2023,Weekday,Staten Island,SIM3C,NB,17,0.28,4
09/11/2023,Weekday,Staten Island,SIM3C,NB,18,0.19,6
09/11/2023,Weekday,Staten Island,SIM3C,NB,19,0.18,4
09/11/2023,Weekday,Staten Island,SIM3C,NB,20,0.18,5
09/11/2023,Weekday,Staten Island,SIM3C,NB,21,0.32,6
09/11/2023,Weekday,Staten Island,SIM3C,NB,22,0.15,4
09/11/2023,Weekday,Staten Island,SIM3C,SB,0,0.55,2
09/11/2023,Weekday,Staten Island,SIM3C,SB,1,0.09,5
09/11/2023,Weekday,Staten Island,SIM3C,SB,10,0.19,4
09/11/2023,Weekday,Staten Island,SIM3C,SB,11,0.25,6
09/11/2023,Weekday,Staten Island,SIM3C,SB,12,0.29,6
09/11/2023,Weekday,Staten Island,SIM3C,SB,13,0.51,11
09/11/2023,Weekday,Staten Island,SIM3C,SB,14,0.4,16
09/11/2023,Weekday,Staten Island,SIM3C,SB,15,0.82,1
09/11/2023,Weekday,Staten Island,SIM3C,SB,18,0.57,2
09/11/2023,Weekday,Staten Island,SIM3C,SB,19,0.46,13
09/11/2023,Weekday,Staten Island,SIM3C,SB,20,0.34,10
09/11/2023,Weekday,Staten Island,SIM3C,SB,21,0.29,13
09/11/2023,Weekday,Staten Island,SIM3C,SB,22,0.36,11
09/11/2023,Weekday,Staten Island,SIM3C,SB,23,0.32,5
09/11/2023,Weekday,Staten Island,SIM4,NB,5,0.55,17
09/11/2023,Weekday,Staten Island,SIM4,NB,6,0.49,28
09/11/2023,Weekday,Staten Island,SIM4,NB,7,0.49,48
09/11/2023,Weekday,Staten Island,SIM4,NB,8,0.31,27
09/11/2023,Weekday,Staten Island,SIM4,NB,9,0.4,1
09/11/2023,Weekday,Staten Island,SIM4,NB,18,0.16,1
09/11/2023,Weekday,Staten Island,SIM4,NB,19,0.47,1
09/11/2023,Weekday,Staten Island,SIM4,SB,15,0.66,8
09/11/2023,Weekday,Staten Island,SIM4,SB,16,0.57,23
09/11/2023,Weekday,Staten Island,SIM4,SB,17,0.52,30
09/11/2023,Weekday,Staten Island,SIM4,SB,18,0.46,18
09/11/2023,Weekday,Staten Island,SIM4,SB,19,0.3,3
09/11/2023,Weekday,Staten Island,SIM4C,NB,3,0.57,3
09/11/2023,Weekday,Staten Island,SIM4C,NB,4,0.53,13
09/11/2023,Weekday,Staten Island,SIM4C,NB,6,0.45,1
09/11/2023,Weekday,Staten Island,SIM4C,NB,8,0.57,9
09/11/2023,Weekday,Staten Island,SIM4C,NB,9,0.54,11
09/11/2023,Weekday,Staten Island,SIM4C,NB,10,0.64,8
09/11/2023,Weekday,Staten Island,SIM4C,NB,11,0.58,6
09/11/2023,Weekday,Staten Island,SIM4C,NB,12,0.68,10
09/11/2023,Weekday,Staten Island,SIM4C,NB,13,0.54,7
09/11/2023,Weekday,Staten Island,SIM4C,NB,14,0.63,9
09/11/2023,Weekday,Staten Island,SIM4C,NB,15,0.45,9
09/11/2023,Weekday,Staten Island,SIM4C,NB,16,0.34,8
09/11/2023,Weekday,Staten Island,SIM4C,NB,17,0.23,10
09/11/2023,Weekday,Staten Island,SIM4C,NB,18,0.28,6
09/11/2023,Weekday,Staten Island,SIM4C,SB,0,0.71,3
09/11/2023,Weekday,Staten Island,SIM4C,SB,10,0.37,2
09/11/2023,Weekday,Staten Island,SIM4C,SB,11,0.7,3
09/11/2023,Weekday,Staten Island,SIM4C,SB,12,0.9,4
09/11/2023,Weekday,Staten Island,SIM4C,SB,14,0.79,9
09/11/2023,Weekday,Staten Island,SIM4C,SB,15,0.43,4
09/11/2023,Weekday,Staten Island,SIM4C,SB,16,0.68,3
09/11/2023,Weekday,Staten Island,SIM4C,SB,17,0.5,3
09/11/2023,Weekday,Staten Island,SIM4C,SB,18,0.54,8
09/11/2023,Weekday,Staten Island,SIM4C,SB,19,0.41,25
09/11/2023,Weekday,Staten Island,SIM4C,SB,20,0.51,11
09/11/2023,Weekday,Staten Island,SIM4C,SB,21,0.48,14
09/11/2023,Weekday,Staten Island,SIM4C,SB,22,0.37,10
09/11/2023,Weekday,Staten Island,SIM4C,SB,23,0.37,4
09/11/2023,Weekday,Staten Island,SIM4X,NB,6,0.4,12
09/11/2023,Weekday,Staten Island,SIM4X,NB,7,0.33,13
09/11/2023,Weekday,Staten Island,SIM4X,NB,8,0.17,2
09/11/2023,Weekday,Staten Island,SIM4X,NB,17,0.02,1
09/11/2023,Weekday,Staten Island,SIM4X,SB,9,0.02,1
09/11/2023,Weekday,Staten Island,SIM4X,SB,16,0.45,7
09/11/2023,Weekday,Staten Island,SIM4X,SB,17,0.24,7
09/11/2023,Weekday,Staten Island,SIM4X,SB,18,0.22,5
09/11/2023,Weekday,Staten Island,SIM4X,SB,19,0.02,1
09/11/2023,Weekday,Staten Island,SIM5,NB,4,0.29,4
09/11/2023,Weekday,Staten Island,SIM5,NB,5,0.33,15
09/11/2023,Weekday,Staten Island,SIM5,NB,6,0.5,21
09/11/2023,Weekday,Staten Island,SIM5,NB,7,0.43,35
09/11/2023,Weekday,Staten Island,SIM5,NB,8,0.24,19
09/11/2023,Weekday,Staten Island,SIM5,NB,9,0.19,2
09/11/2023,Weekday,Staten Island,SIM5,SB,14,0.45,2
09/11/2023,Weekday,Staten Island,SIM5,SB,15,0.47,9
09/11/2023,Weekday,Staten Island,SIM5,SB,16,0.5,13
09/11/2023,Weekday,Staten Island,SIM5,SB,17,0.54,12
09/11/2023,Weekday,Staten Island,SIM5,SB,18,0.3,13
09/11/2023,Weekday,Staten Island,SIM5,SB,19,0.19,4
09/11/2023,Weekday,Staten Island,SIM6,NB,4,0.42,7
09/11/2023,Weekday,Staten Island,SIM6,NB,5,0.39,33
09/11/2023,Weekday,Staten Island,SIM6,NB,6,0.51,46
09/11/2023,Weekday,Staten Island,SIM6,NB,7,0.45,26
09/11/2023,Weekday,Staten Island,SIM6,NB,8,0.41,15
09/11/2023,Weekday,Staten Island,SIM6,SB,14,0.41,17
09/11/2023,Weekday,Staten Island,SIM6,SB,15,0.46,19
09/11/2023,Weekday,Staten Island,SIM6,SB,16,0.56,19
09/11/2023,Weekday,Staten Island,SIM6,SB,17,0.53,25
09/11/2023,Weekday,Staten Island,SIM6,SB,18,0.35,12
09/11/2023,Weekday,Staten Island,SIM6,SB,19,0.35,10
09/11/2023,Weekday,Staten Island,SIM6,SB,20,0.05,1
09/11/2023,Weekday,Staten Island,SIM7,NB,4,0.38,2
09/11/2023,Weekday,Staten Island,SIM7,NB,5,0.33,21
09/11/2023,Weekday,Staten Island,SIM7,NB,6,0.52,16
09/11/2023,Weekday,Staten Island,SIM7,NB,7,0.45,19
09/11/2023,Weekday,Staten Island,SIM7,NB,8,0.16,13
09/11/2023,Weekday,Staten Island,SIM7,NB,9,0.23,2
09/11/2023,Weekday,Staten Island,SIM7,SB,14,0.44,8
09/11/2023,Weekday,Staten Island,SIM7,SB,15,0.41,16
09/11/2023,Weekday,Staten Island,SIM7,SB,16,0.48,17
09/11/2023,Weekday,Staten Island,SIM7,SB,17,0.35,15
09/11/2023,Weekday,Staten Island,SIM7,SB,18,0.3,8
09/11/2023,Weekday,Staten Island,SIM7,SB,19,0.22,11
09/11/2023,Weekday,Staten Island,SIM7,SB,22,0.18,1
09/11/2023,Weekday,Staten Island,SIM8,NB,4,0.57,21
09/11/2023,Weekday,Staten Island,SIM8,NB,5,0.52,25
09/11/2023,Weekday,Staten Island,SIM8,NB,6,0.54,42
09/11/2023,Weekday,Staten Island,SIM8,NB,7,0.65,18
09/11/2023,Weekday,Staten Island,SIM8,NB,8,0.51,13
09/11/2023,Weekday,Staten Island,SIM8,NB,9,0.33,4
09/11/2023,Weekday,Staten Island,SIM8,SB,13,0.91,4
09/11/2023,Weekday,Staten Island,SIM8,SB,14,0.62,15
09/11/2023,Weekday,Staten Island,SIM8,SB,15,0.63,15
09/11/2023,Weekday,Staten Island,SIM8,SB,16,0.49,18
09/11/2023,Weekday,Staten Island,SIM8,SB,17,0.59,15
09/11/2023,Weekday,Staten Island,SIM8,SB,18,0.31,13
09/11/2023,Weekday,Staten Island,SIM8,SB,19,0.31,10
09/11/2023,Weekday,Staten Island,SIM8,SB,20,0.36,10
09/11/2023,Weekday,Staten Island,SIM8,SB,21,0.35,2
09/11/2023,Weekday,Staten Island,SIM8X,NB,6,0.36,12
09/11/2023,Weekday,Staten Island,SIM8X,NB,7,0.36,8
09/11/2023,Weekday,Staten Island,SIM8X,NB,8,0.25,3
09/11/2023,Weekday,Staten Island,SIM8X,SB,15,0.67,1
09/11/2023,Weekday,Staten Island,SIM8X,SB,16,0.34,11
09/11/2023,Weekday,Staten Island,SIM8X,SB,17,0.39,4
09/11/2023,Weekday,Staten Island,SIM8X,SB,18,0.26,4
09/11/2023,Weekday,Staten Island,SIM8X,SB,19,0.18,2
09/11/2023,Weekday,Staten Island,SIM9,NB,4,0.27,4
09/11/2023,Weekday,Staten Island,SIM9,NB,5,0.31,14
09/11/2023,Weekday,Staten Island,SIM9,NB,6,0.3,17
09/11/2023,Weekday,Staten Island,SIM9,NB,7,0.28,21
09/11/2023,Weekday,Staten Island,SIM9,NB,8,0.22,6
09/11/2023,Weekday,Staten Island,SIM9,SB,14,0.29,4
09/11/2023,Weekday,Staten Island,SIM9,SB,15,0.27,11
09/11/2023,Weekday,Staten Island,SIM9,SB,16,0.33,11
09/11/2023,Weekday,Staten Island,SIM9,SB,17,0.27,17
09/11/2023,Weekday,Staten Island,SIM9,SB,18,0.25,9
09/11/2023,Weekday,Staten Island,SIM9,SB,19,0.12,9
09/11/2023,Weekend,Bronx,BXM1,NB,0,0.11,1
09/11/2023,Weekend,Bronx,BXM1,NB,7,0.27,1
09/11/2023,Weekend,Bronx,BXM1,NB,8,0.19,2
09/11/2023,Weekend,Bronx,BXM1,NB,9,0.25,3
09/11/2023,Weekend,Bronx,BXM1,NB,10,0.42,1
09/11/2023,Weekend,Bronx,BXM1,NB,11,0.21,2
09/11/2023,Weekend,Bronx,BXM1,NB,12,0.25,1
09/11/2023,Weekend,Bronx,BXM1,NB,13,0.32,3
09/11/2023,Weekend,Bronx,BXM1,NB,14,0.46,2
09/11/2023,Weekend,Bronx,BXM1,NB,15,0.39,3
09/11/2023,Weekend,Bronx,BXM1,NB,16,0.27,2
09/11/2023,Weekend,Bronx,BXM1,NB,17,0.56,1
09/11/2023,Weekend,Bronx,BXM1,NB,18,0.55,2
09/11/2023,Weekend,Bronx,BXM1,NB,20,0.2,1
09/11/2023,Weekend,Bronx,BXM1,NB,22,0.18,1
09/11/2023,Weekend,Bronx,BXM1,NB,23,0.17,2
09/11/2023,Weekend,Bronx,BXM1,SB,6,0.35,1
